contrast,dissimilarity,homogeneity,asm,energy,correlation,label
9.812677169292325,1.739311994665333,0.4972562412809331,0.0007171461133531,0.026779583890589116,0.9986801748158524,0
4.849219602804893,1.12554036712771,0.6409060695381201,0.0017561857591075882,0.041906870070521705,0.9993412553587652,0
38.921963556008755,2.4949717032551555,0.6072724245806145,0.06578941460744729,0.2564944728594503,0.9979888969413696,0
11.580489808080763,1.3943751656476993,0.6512285759868186,0.01769192858965323,0.1330110092798834,0.9993769263643412,0
6.40193918240039,1.5023931881173886,0.5286576456192721,0.0012189888583032115,0.034914020941495864,0.9988399277203778,0
19.40397515172206,2.2483355681734807,0.5130062574042582,0.0012321193795626565,0.03510155807884682,0.998427457278816,0
25.5897556911683,2.4612900043873243,0.5421842869624098,0.042724932685408966,0.206700103254471,0.998518730030307,0
7.361583285042817,1.3188912871930558,0.6206803341836359,0.0026123604752281643,0.05111125585649568,0.999254805809468,0
18.914116721545653,2.1239427558985553,0.5365830720162617,0.0009072853338924096,0.030121177498438033,0.9973632178587236,0
7.891111812384234,1.3718871334600118,0.6176804248938176,0.007238882381089172,0.08508162187622643,0.9992012020951548,0
15.809203330024124,2.2197750972174184,0.4675829856560798,0.0011492721587017724,0.03390091678261478,0.9979436426841044,0
17.61959398906613,2.186113987329168,0.4922497382059366,0.001581751786189569,0.03977124320648739,0.9951956876143729,0
7.019328185339749,1.6551385226546156,0.4914136967820607,0.0009480189089151559,0.030789915701657188,0.9982383775515932,0
21.589093568302257,2.1574944634362185,0.5140063733385877,0.0010042121600012351,0.03168930671379914,0.9955736142268995,0
2.629348420438443,1.058425856464116,0.6013179884587191,0.002226229855309122,0.04718294029953116,0.9996373691756366,0
16.41951393537007,1.8596613973852747,0.5608768589897924,0.01210084061099651,0.11000382089271495,0.9983631781228602,0
6.197369675752271,1.370136700841877,0.5778888368611416,0.0018622242942476887,0.04315349689477886,0.9990678916695191,0
13.725285176084439,2.1768623293547935,0.45437359530018084,0.0008653535901208171,0.029416892937916085,0.9968713763324446,0
6.260615022767668,1.4760390134958892,0.5436620157273202,0.0014305211450800802,0.03782223083161648,0.9985601519341715,0
10.772439273740591,2.132691387667276,0.4223685116246983,0.000691942857135738,0.026304806730628873,0.9981825067236295,0
7.117475289481053,1.312216152840605,0.5910841128728194,0.0012105293518174355,0.03479266232724129,0.998590019809636,0
8.938856252236713,1.6661110449768128,0.5281388296707391,0.0011588054021046195,0.03404123091347638,0.9976226433692745,0
23.652661013307224,2.4161359389248513,0.49877292428904213,0.0013296143733055126,0.036463877650429785,0.9976602804176756,0
2.4172636534882224,0.7595017204900028,0.72206341650556,0.003087782754646665,0.05556782121558002,0.9989978499093782,0
27.166763341284422,2.796058763942483,0.43359997570241054,0.0018507070449541977,0.04301984478068462,0.9957195292647995,0
10.19366555710784,2.1095028622425067,0.41843853990741603,0.0009651300354347004,0.03106654205789084,0.9962475153773171,0
8.313009670830882,1.7623317693195752,0.486228155273678,0.0010531056961695256,0.03245159004069794,0.9975772899654388,0
7.592411856706692,1.5104679051499401,0.5514132115563013,0.001904145057465744,0.043636510601395985,0.995948817645803,0
20.752254961195387,2.2607612045226877,0.5015875553226881,0.008032697950039577,0.0896253198043922,0.9975385441372411,0
9.150379941542273,1.6590937592182478,0.5547713347193719,0.0017624572273018148,0.04198162964085381,0.9976188470267959,0
25.86766199409134,2.4154550052183708,0.5061770563196945,0.0010987682322902116,0.03314767310521527,0.9951485282696588,0
15.295299498527328,2.2778559535093357,0.44025118726459034,0.001018240008747243,0.03190987321734831,0.9953880658006529,0
10.261079585016015,1.9423786522978048,0.47282679918467135,0.0010873443096229218,0.032974904239783956,0.9963527239861897,0
13.837045152006565,2.0182300440379555,0.49590001738192346,0.0011100874788700847,0.033317975311685503,0.9988641890069053,0
37.521486939848735,2.904134248382455,0.5069927190638363,0.009365874860018301,0.09677745016282616,0.9975874578246348,0
19.434657129851324,2.1770302231246434,0.5306906183624092,0.0014450124830823836,0.03801331981138169,0.9963243357983308,0
5.530032208650966,1.5995235710125135,0.4756304607339413,0.0008597509707361184,0.029321510376106454,0.9988286544815157,0
11.45276148752757,1.7929777167345728,0.537786810205325,0.003949132999127021,0.06284212758275312,0.9979061336225247,0
22.854724628013294,2.482018240338528,0.48141528558664154,0.0007926547966135169,0.028154125747632743,0.9978249715709416,0
17.38575811617575,2.2735461185655694,0.4662088462110121,0.0006670341924275194,0.02582700509984693,0.9979453685214866,0
7.188298010131276,1.4501671825141913,0.5651169223202976,0.0016607430895028742,0.04075221576188066,0.9975726641427075,0
5.3141152054480685,1.1482236202763267,0.6316630066000138,0.0016076350904628326,0.040095325044982894,0.9990174279967183,0
4.712178512442482,1.1963873266220746,0.6071398684203002,0.0016335804452804418,0.04041757594513112,0.9986093154454689,0
4.213794185821905,1.3890316703427354,0.5204756175710641,0.0019014415238631569,0.04360552171300278,0.9973222253406447,0
17.506675695870076,2.0144216443332392,0.5392336517562102,0.002205759780609177,0.046965516931139775,0.9986458210642194,0
6.685321498787871,1.347166039264307,0.5888770326122194,0.0012815024993405365,0.0357980795482179,0.9992165151021409,0
5.291352123210443,1.361426715211737,0.5565500113402257,0.002371599583667105,0.04869907169204671,0.9986779867367512,0
5.4939286842668755,1.4779909423463649,0.5199320179521095,0.0011077522227964953,0.03328291187376031,0.9985902836567285,0
19.299711061747473,2.224181700365211,0.4924495746869453,0.0013424733887069783,0.03663977877535532,0.998285341405837,0
13.80674659682885,2.2075221275378727,0.4416287868477241,0.0007710159638080659,0.027767174213593752,0.9970177903922913,0
2.5720571809619064,1.0126900058347919,0.6155913055752038,0.0023558243546744264,0.04853683502943333,0.9987269566544328,0
17.229120996566508,1.72428782719632,0.6006293606560511,0.005812644025617456,0.07624069796124282,0.9986437673787627,0
10.613379954270002,2.0327589382375533,0.4448023185959671,0.0008699311684315504,0.029494595580064332,0.9967618031424084,0
31.723225997367603,2.671761784008876,0.4802552159140665,0.0013298329717784472,0.03646687499332027,0.9958579199943385,0
27.732252767533197,2.7034596411078815,0.4303346637552324,0.0008306809972650426,0.028821537038559247,0.9926994095442266,0
5.495933208601552,1.301888252751811,0.5745183122704939,0.0014512475023691874,0.03809524251621438,0.9984115534647013,0
7.091625357686728,1.5067246414897137,0.5424916581225274,0.0016386575758646055,0.04048033566887268,0.9976024206500562,0
4.718884623850573,1.4787510500379586,0.49974745931193676,0.001005081897810185,0.031703026634852784,0.998895297844654,0
5.248537153000825,1.3761751628026766,0.5492134858150608,0.001448647755951869,0.038061105553463224,0.9982130818344048,0
11.28626346332092,2.0501516659104895,0.4587067994573747,0.0010717368086547068,0.03273739159821239,0.9978474360435728,0
6.7415661924463155,1.3948853979962057,0.572547434075635,0.0027744319521672096,0.052672876816889445,0.9986196224113171,0
6.15369270835673,1.4499920826014887,0.5410478947819206,0.0015103582282962724,0.03886332755048482,0.9974717576951744,0
4.723786579129812,1.4409782273412663,0.5144356645496075,0.0013021778275163856,0.03608570115040562,0.9985279095213505,0
6.774758528704032,1.4589452939582201,0.5578390250706526,0.0021006139500299734,0.045832455204036074,0.9968955004286163,0
13.545548999525332,1.8835599618467491,0.5378063261613828,0.001600773773695354,0.04000967100208841,0.9983991237426662,0
24.902320359281436,2.1087821543709278,0.6069444757464791,0.03426564972096934,0.18510983150813287,0.9984375021424092,0
34.315121257859374,2.974604616723043,0.4749197909157345,0.000800641887589607,0.02829561604895018,0.9948107274797179,0
4.503610402600651,1.4039388180378432,0.5220583005277186,0.0011748300478574677,0.034275793905575225,0.9988429195089065,0
23.85243981279751,2.334954715475276,0.4922089747422706,0.0008031254468944158,0.028339468006552553,0.9961201608017427,0
13.59068547076889,1.9652373797042075,0.5117070032092881,0.002014990803780781,0.044888648941361346,0.9967373811578122,0
6.529086271567891,1.4974445277986164,0.5354925855312744,0.0012474525446363953,0.03531929422619307,0.9984864825669788,0
8.260909258003124,1.5667783899567704,0.5597387926240888,0.0059145449545958345,0.07690607878832359,0.9989927736958011,0
7.8475730459561,1.5953589819610592,0.5135745761398126,0.001254949343290704,0.03542526419507276,0.997865524337228,0
11.01179748529947,1.4450145096154279,0.6171311607942991,0.0017099004842722164,0.04135094296714667,0.9976770538095012,0
36.973294034586495,2.985266526212392,0.4434054053498124,0.0006613672889250774,0.025717062214123086,0.9962833547660749,0
10.257190420359581,1.9476957562743977,0.4513284139995969,0.0009625392303702369,0.031024816363199266,0.996930304506233,0
16.282734231462058,2.0964131377155666,0.50449765279696,0.0011559179580140227,0.03399879347879896,0.9977258088061052,0
19.76529940818538,2.01588005334667,0.5455718123893205,0.0020748738399243745,0.04555078308793795,0.9986013859712162,0
11.945223300585623,2.014309247221985,0.45851507836608224,0.0010908540492186325,0.03302807970831233,0.9955259875061185,0
5.983927306676968,1.5318084760711137,0.5245689264424411,0.003574557449522237,0.05978760280795875,0.9989278711926508,0
4.24382190233187,1.1922365883387014,0.5969631024963709,0.001954411495251704,0.04420872646041394,0.99930583726363,0
6.742393120735274,1.7028628414588678,0.4718528194566219,0.0012131191243290166,0.034829859665652066,0.9975565687594178,0
15.617144929945061,1.603332157889772,0.6332905282270809,0.018376175651529148,0.13555875350389274,0.9985089706733056,0
6.737550405565464,1.7212001353631823,0.47200038918997445,0.001322015497930565,0.03635953104662607,0.9968059235017515,0
12.989975880946284,1.9075683030038948,0.518840970947892,0.0011623725915587053,0.03409358578323356,0.9984948425004497,0
10.802331999666581,1.8410163374176876,0.49610693987482796,0.0009855226437788074,0.03139303495648051,0.9979420029994397,0
14.608669008569509,1.945049698053256,0.538329796659051,0.002538676829181066,0.050385283855318964,0.998239603548591,0
7.278845066805624,1.276803388721432,0.6240134956728206,0.002556216425558878,0.050559039009447936,0.9990535017939666,0
12.384033508377094,1.806723200261143,0.5077988214282219,0.0009327137826194018,0.03054036317104631,0.997659790798572,0
